Area	Perimeter	Solidity	roundness	Compactness
49039	830.002	0.990406754	0.894526461	0.804031943
49051	823.272	0.989929364	0.909433692	0.787898455
49066	821.717	0.991332458	0.913158098	0.805519457
49068	841.14	0.991733533	0.871508542	0.765790141
49068	840.583	0.986192342	0.87266391	0.7925009
49072	833.162	0.984116798	0.888351244	0.804891431
49084	824.934	0.988859117	0.906382276	0.838022197
49101	836.758	0.988285732	0.881252688	0.805819942
49110	835.878	0.983458827	0.883271075	0.808054173
49111	857.162	0.989582494	0.839968157	0.741098233
49122	830.489	0.988250915	0.894989903	0.823266276
49122	834.234	0.988947273	0.886972455	0.822822881
49134	840.624	0.989706919	0.873752468	0.790462593
49139	837.903	0.991465235	0.87952601	0.776452633
49148	828.621	0.987224811	0.89950554	0.812859279
49156	839.947	0.991128317	0.875553388	0.785547076
49157	848.793	0.988398279	0.857416143	0.761772754
49163	834.536	0.986673892	0.887070401	0.79588383
49165	850.731	0.989315035	0.853653039	0.765856134
49169	833.183	0.988719083	0.890062368	0.825242271
49175	828.597	0.990074092	0.90005183	0.806248224
49176	844.274	0.990094226	0.866954358	0.78720051
49193	844.979	0.977176115	0.865807495	0.810354709
49194	838.722	0.987732155	0.878791669	0.784048737
49198	832.071	0.98914311	0.892969325	0.782023366
49198	847.163	0.987039563	0.861436666	0.765177565
49201	832.864	0.989561545	0.891324026	0.792191303
49207	848.51	0.988290821	0.858860881	0.748692677
49211	851.431	0.985915775	0.853047348	0.772389678
49215	836.051	0.989345663	0.884793273	0.778167388
49215	826.516	0.991318535	0.905325646	0.796911339
49226	831.527	0.989527007	0.89464698	0.789306715
49254	845.116	0.989234786	0.866600075	0.76545269
49254	842.823	0.988282034	0.871321866	0.778697458
49257	867.856	0.979459137	0.821830928	0.745636675
49260	824.068	0.990449382	0.911545122	0.810294812
49265	845.236	0.987650608	0.866547511	0.772106343
49293	844.304	0.988985193	0.868955269	0.778251081
49303	835.634	0.98882872	0.887260211	0.786211593
49306	831.795	0.989285714	0.895523577	0.817077249
49309	831.6	0.988176116	0.895998119	0.807205917
49313	828.199	0.988058266	0.903445345	0.813183825
49315	827.606	0.989009887	0.904777184	0.804036338
49316	860.959	0.981549669	0.836050994	0.75410823
49325	829.603	0.99070057	0.900609099	0.813648943
49332	836.361	0.99207658	0.886239373	0.764597777
49332	849.87	0.983237997	0.858289083	0.778308257
49337	838.788	0.988618375	0.8812075	0.779339606
49342	830.819	0.985932942	0.898284226	0.793711315
49345	836.215	0.989988765	0.886782492	0.800944511
49345	847.426	0.988323185	0.863474364	0.76611828
49355	837.19	0.98731721	0.884897475	0.817432508
49362	836.657	0.989615076	0.886150963	0.769546831
49364	852.78	0.988367204	0.852994429	0.782148949
49364	850.513	0.990389824	0.857547718	0.777117013
49388	847.409	0.984923421	0.864261484	0.790686058
49388	830.595	0.987384794	0.899606695	0.798471367
49399	828.257	0.989781402	0.904894173	0.812901606
49399	846.662	0.989008569	0.865980046	0.773234254
49403	854.512	0.986481629	0.850211264	0.754738595
49409	836.728	0.990775833	0.886844187	0.791322285
49422	859.314	0.98446277	0.84105889	0.770513783
49425	829.027	0.990480962	0.903689408	0.803269293
49437	846.401	0.987061995	0.867180766	0.781154651
49439	831.769	0.98883933	0.897995337	0.818467901
49441	855.825	0.975783532	0.848256454	0.743259136
49442	824.19	0.991278545	0.914642153	0.807753676
49456	829.973	0.98943662	0.902196053	0.819165182
49460	833.355	0.980376611	0.894960536	0.807600184
49464	837.86	0.988094287	0.885433976	0.792780381
49483	844.283	0.983972638	0.872348054	0.768533877
49489	840.761	0.989028338	0.879778666	0.781540222
49493	833.519	0.988989689	0.89520528	0.810827691
49530	837.585	0.987341772	0.887197705	0.786789547
49531	833.671	0.991512361	0.895565946	0.79090155
49543	834.902	0.990721299	0.893143336	0.800024959
49544	842.662	0.990404606	0.876787019	0.767150958
49550	849.16	0.984717502	0.863524107	0.755300862
49556	837.728	0.98872728	0.887360404	0.80504491
49556	840.121	0.98695505	0.88231249	0.780525352
49557	830.709	0.989319652	0.902437306	0.797110036
49575	850.029	0.990153391	0.862194209	0.775813388
49577	834.853	0.986312544	0.893861193	0.826613016
49593	846.147	0.988597628	0.870439532	0.781546651
49596	837.602	0.991662168	0.888343858	0.78398298
49597	832.939	0.987260386	0.898336152	0.820416027
49608	832.409	0.991267859	0.899679962	0.787375853
49609	855.35	0.986223212	0.852084406	0.750118241
49611	845.045	0.987893029	0.873027999	0.765327097
49612	833.731	0.992716504	0.896901395	0.789384537
49618	835.229	0.989056551	0.89379514	0.78585853
49649	857.74	0.986194979	0.848025756	0.815459921
49657	834.77	0.987746902	0.89548162	0.793762544
49658	841.965	0.988415605	0.880260089	0.807123328
49660	838.807	0.98975565	0.886936417	0.788849958
49664	853.315	0.988082685	0.857102574	0.764363983
49671	855.787	0.985926955	0.852278235	0.766919964
49678	840.472	0.98781094	0.883746014	0.779951328
49687	833.732	0.991716898	0.898255114	0.808384087
49696	852.643	0.989487098	0.859007264	0.755234691
49699	821.93	0.991125558	0.924459415	0.836868292
49705	845.105	0.989883098	0.874557966	0.779385953
49708	844.844	0.987955639	0.875151226	0.78284197
49713	834.515	0.989096914	0.897039447	0.792143305
49734	831.424	0.992199501	0.904103479	0.802041611
49735	852.55	0.989633079	0.859868954	0.777439119
49738	841.282	0.988886017	0.883110378	0.788916578
49743	838.536	0.988572678	0.888993147	0.805595704
49748	845.485	0.987318157	0.874527913	0.764290595
49766	838.927	0.988990461	0.888575338	0.795154857
49777	835.85	0.990488509	0.895327428	0.796774807
49784	856.101	0.986994449	0.853590638	0.766886264
49797	838.034	0.989311612	0.891024747	0.80208123
49803	841.146	0.990276784	0.884550435	0.81038208
49805	850.999	0.990415018	0.864220789	0.757990459
49817	838.198	0.98925692	0.891033832	0.801079558
49835	855.615	0.982706263	0.855436048	0.766111622
49853	836.362	0.992000796	0.89559689	0.783660675
49854	843.916	0.986563236	0.879653088	0.819042584
49859	852.253	0.982598242	0.862613698	0.773471303
49870	848.277	0.992536571	0.870911146	0.761984585
49884	859.689	0.987938922	0.848180717	0.756319095
49890	847.834	0.989625692	0.872171137	0.768056304
49896	848.727	0.984880186	0.870441439	0.79017693
49900	847.921	0.982999429	0.872166953	0.827724123
49905	852.703	0.980625258	0.862498487	0.784492071
49907	847.577	0.987318984	0.872997504	0.770220592
49916	833.692	0.989807654	0.902481633	0.79739268
49937	847.634	0.987170363	0.873404801	0.772625781
49946	836.653	0.989382354	0.896643556	0.81422619
49975	846.403	0.986517431	0.876613751	0.807501438
49987	828.77	0.989449723	0.914531972	0.843451308
50001	821.137	0.990569963	0.931874249	0.862838992
50002	860.687	0.986038257	0.848216572	0.755641849
50011	834.774	0.989728874	0.90185678	0.816876902
50023	848.958	0.985208965	0.872182137	0.790401129
50031	854.392	0.986610136	0.86126084	0.756753226
50040	859.211	0.987703057	0.851780137	0.755206895
50048	843.532	0.984247478	0.883880324	0.79718161
50054	840.011	0.99232767	0.891412474	0.783918058
50074	841.114	0.986329972	0.889431335	0.808905826
50090	837.283	0.989139021	0.89787597	0.824188675
50090	847.229	0.988650942	0.876918576	0.770448399
50094	847.172	0.991351843	0.87710662	0.754645561
50098	865.101	0.987756068	0.841194887	0.739412412
50099	856.295	0.983915315	0.858602414	0.770781257
50111	848.651	0.975719459	0.874348721	0.809160459
50116	843.528	0.989867467	0.885089642	0.794065212
50119	835.834	0.990376635	0.901513417	0.805609636
50131	846.379	0.985066122	0.879400024	0.787204682
50134	849.747	0.989871068	0.872494988	0.768301291
50135	841.825	0.983617814	0.889011226	0.803358399
50152	836.759	0.985420678	0.900113627	0.800830254
50169	841.2	0.989975729	0.890936559	0.818129858
50181	846.314	0.989899986	0.880412349	0.822106561
50182	845.771	0.99091663	0.881560759	0.777494768
50202	842.741	0.990822429	0.888265178	0.798001369
50211	882.965	0.980071049	0.809322766	0.742220266
50215	833.741	0.991372503	0.907780843	0.783502073
50223	840.795	0.990376841	0.892754965	0.810632307
50235	835.312	0.990633011	0.904729663	0.813780926
50243	855.416	0.982229434	0.862840832	0.79248114
50246	843.69	0.990713173	0.887044801	0.784753025
50248	854.813	0.987035436	0.864144575	0.835573113
50248	851.074	0.987132389	0.871754099	0.773794005
50297	840.181	0.989377815	0.895377618	0.827563368
50311	876.729	0.981390812	0.822511671	0.743002825
50311	847.013	0.988117684	0.881236875	0.783827963
50330	841.897	0.98915137	0.892316391	0.780256618
50332	840.539	0.98688261	0.895237599	0.806944174
50342	854.099	0.989037328	0.867209252	0.767555314
50364	858.355	0.980607477	0.859005999	0.78999501
50366	843.262	0.989858889	0.890066109	0.79162396
50376	836.498	0.990756402	0.904698209	0.836701305
50400	857.43	0.988215917	0.861475739	0.772684967
50405	849.668	0.986032591	0.8773744	0.783784963
50421	847.437	0.988220768	0.882280083	0.790572795
50429	839.831	0.989036636	0.898475869	0.798766309
50431	854.817	0.990824787	0.867283617	0.766178005
50436	850.438	0.990728373	0.876324967	0.765516509
50440	843.871	0.990223409	0.890087736	0.789988094
50447	844.685	0.986545419	0.888496343	0.797494799
50453	853.419	0.989371507	0.870506953	0.775571812
50455	845.681	0.991549573	0.886545292	0.789757958
50456	853.739	0.986085053	0.869906228	0.777979366
50467	860.826	0.988754139	0.855828217	0.757427652
50477	855.001	0.988291728	0.867701112	0.782740916
50490	844.768	0.991672232	0.889078946	0.798190502
50499	851.764	0.987774822	0.874689838	0.773662514
50527	837.553	0.989600063	0.905125458	0.81145701
50527	860.216	0.986585699	0.858061359	0.766744725
50527	851.72	0.98930942	0.87526525	0.772116076
50537	848.108	0.98707006	0.882911151	0.790321815
50544	845.08	0.987708362	0.889372763	0.784513576
50545	858.245	0.987226313	0.862314127	0.779654907
50547	854.246	0.986706489	0.870441004	0.779626141
50557	848.686	0.989083439	0.882057878	0.764727999
50570	848.081	0.990228906	0.883543936	0.777775344
50582	850.083	0.989843643	0.879595905	0.777971666
50587	849.576	0.989573552	0.880733099	0.774782261
50599	893.763	0.987374624	0.795988978	0.708970969
50656	856.783	0.986004866	0.867159678	0.799956538
50661	863.776	0.984167379	0.85325994	0.781093307
50675	844.311	0.988529739	0.893302864	0.800335179
50678	858.577	0.984344651	0.863914634	0.784980525
50683	840.605	0.989129586	0.901339159	0.806661885
50683	861.87	0.987472236	0.857410207	0.755729442
50685	887.269	0.970344986	0.809056215	0.78934659
50691	863.896	0.987051172	0.853528047	0.759239711
50702	845.013	0.990041397	0.892294414	0.786069348
50704	841.018	0.987650473	0.900827227	0.809369918
50709	850.597	0.987863321	0.880738978	0.79218635
50713	866.1	0.991282081	0.849558109	0.740830643
50714	858.649	0.989155452	0.864383351	0.751608684
50721	860.619	0.987519956	0.860549411	0.765049551
50724	849.547	0.989099702	0.883178599	0.803268953
50725	848.659	0.989312114	0.885045253	0.777140764
50728	841.03	0.992001877	0.901227902	0.797755393
50769	845.587	0.988281326	0.892260933	0.785995658
50788	860.561	0.988151059	0.861802311	0.774666859
50789	843.161	0.988458993	0.897756391	0.804594776
50794	859.211	0.985487564	0.864614713	0.764190983
50811	854.095	0.989966099	0.875296612	0.794490994
50819	838.628	0.989389456	0.908023863	0.82304115
50828	849.895	0.990779907	0.884264799	0.804178157
50834	867.083	0.986895494	0.849655368	0.748275906
50839	845.151	0.9913035	0.894413291	0.793139235
50879	843.716	0.991542104	0.898164449	0.810528179
50879	848.549	0.991658058	0.887962405	0.778493352
50914	843.481	0.990814619	0.899283187	0.812588286
50919	841.48	0.99035301	0.903653913	0.811111286
50923	853.978	0.985619169	0.877466369	0.784876763
50924	852.515	0.983886549	0.880497881	0.794331662
50946	849.362	0.989338771	0.887430399	0.78820787
50958	852.259	0.989706339	0.881615153	0.780127829
50961	869.395	0.987310136	0.847253807	0.731186398
50976	932.171	0.979046229	0.737198499	0.777565716
50986	859.921	0.988828983	0.866450379	0.764670368
51035	861.296	0.991298098	0.864516174	0.756801386
51042	847.843	0.989607972	0.892291322	0.790692664
51052	848.581	0.988536907	0.89091448	0.819773395
51074	858.232	0.984578016	0.871365436	0.79277245
51074	848.569	0.987452391	0.891323613	0.79220039
51078	846.345	0.990517191	0.896084329	0.787823013
51078	846.634	0.98927022	0.895472673	0.814319931
51091	851.458	0.98852643	0.885580014	0.806928949
51097	875.59	0.981841589	0.837536381	0.770309698
51115	855.9	0.989814295	0.876823491	0.79914041
51118	873.417	0.989125387	0.842054956	0.756153347
51126	861.669	0.989069664	0.865308046	0.75215098
51131	842.796	0.989874937	0.904584661	0.806965722
51141	854.791	0.988843343	0.879547297	0.801315607
51146	848.932	0.991951281	0.891816965	0.77108574
51150	841.317	0.991413564	0.908105222	0.822334159
51161	852.648	0.989574468	0.884319768	0.794007159
51167	860.523	0.986313781	0.868310101	0.773549828
51172	844.578	0.992166899	0.901493763	0.806522565
51191	849.927	0.987499759	0.890512922	0.800059553
51195	864.497	0.987710295	0.860816198	0.760423551
51234	854.345	0.989168839	0.882066978	0.792878084
51258	876.705	0.985105606	0.838039625	0.74755369
51259	853.865	0.989116801	0.883489859	0.802314962
51260	862.629	0.988049345	0.865646061	0.774661013
51277	857.171	0.988472289	0.876995841	0.781575891
51284	847.272	0.990172417	0.897730637	0.808623209
51285	856.939	0.988988738	0.877607664	0.779500421
51288	860.608	0.980650096	0.870191567	0.780177754
51290	844.228	0.989867799	0.904321922	0.808262073
51308	859.959	0.988593449	0.871845355	0.767842813
51321	868.552	0.982633836	0.854896078	0.799511734
51338	902.593	0.98738316	0.791890053	0.733238467
51339	867.61	0.987212522	0.85705397	0.778584923
51349	856.244	0.986096442	0.880129893	0.790537773
51381	857.648	0.988685563	0.877797335	0.778638964
51382	856.906	0.982240829	0.879335287	0.779451033
51401	856.431	0.991149248	0.880636485	0.778788616
51421	860.051	0.981878938	0.873578571	0.804381001
51437	859.453	0.989306253	0.875066849	0.79948991
51444	859.399	0.987105687	0.875295923	0.786329812
51456	852.194	0.989443323	0.890366769	0.800723457
51460	859.757	0.987545338	0.87483914	0.785561037
51478	869.426	0.986527663	0.855788177	0.802399789
51494	864.097	0.988767065	0.866645523	0.787010253
51527	856.204	0.989856882	0.883263364	0.772369778
51547	845.219	0.991536346	0.906723259	0.818582142
51557	855.45	0.986585786	0.885336239	0.786131934
51560	850.918	0.982619302	0.894844043	0.808613615
51561	858.03	0.986416942	0.880088306	0.768753943
51566	854.573	0.988062619	0.887309178	0.78777829
51567	852.241	0.991940138	0.892189038	0.768239391
51579	853.672	0.988520066	0.889407337	0.785850466
51593	858.452	0.989831744	0.879768914	0.771955554
51609	860.256	0.986391697	0.876354634	0.783722951
51662	866.739	0.989371278	0.86418038	0.753413635
51680	859.263	0.991957619	0.879589722	0.782833224
51698	884.134	0.989397535	0.831088786	0.738937184
51714	862.727	0.989817402	0.873114529	0.760208928
51716	877.218	0.985385744	0.844539023	0.749509751
51718	859.255	0.989401592	0.88025287	0.776975401
51728	850.537	0.991527698	0.898564236	0.805145675
51735	860.034	0.988195519	0.878947785	0.807402732
51739	849.569	0.986858167	0.900804569	0.80999405
51761	871.374	0.983937193	0.856649819	0.756724754
51792	879.491	0.970723845	0.841414025	0.786823534
51798	866.65	0.988700134	0.8666333	0.763709793
51802	871.723	0.989154096	0.856642037	0.761235798
51806	864.849	0.989154924	0.870380896	0.781704311
51818	872.032	0.986915532	0.856299453	0.770510425
51836	852.278	0.9919057	0.896765288	0.794689516
51877	878.699	0.977649209	0.844314899	0.747502132
51881	869.561	0.988002514	0.862220007	0.778159511
51896	871.948	0.987047568	0.857753655	0.757740191
51905	951.106	0.983160965	0.721043086	0.759125852
51935	864.959	0.989426557	0.87232628	0.788256878
51935	861.798	0.988616679	0.878737249	0.772142949
51935	849.792	0.986925869	0.903742536	0.814389999
51945	842.218	0.992358391	0.920247352	0.834023778
52034	865.331	0.990312696	0.87323785	0.80354489
52042	855.807	0.990144597	0.892919225	0.79346193
52047	864.997	0.989430261	0.87413068	0.799303507
52091	855.466	0.988350251	0.894472621	0.804520534
52093	892.816	0.98309083	0.821230941	0.760587307
52105	863.127	0.990269305	0.8789008	0.771559425
52113	875.592	0.989575026	0.854185843	0.767455669
52149	862.522	0.990409086	0.880877438	0.781244294
52153	871.17	0.986028133	0.863541744	0.758433424
52156	870.899	0.986999224	0.864128954	0.753230832
52157	869.105	0.988514679	0.867716729	0.768797529
52158	868.899	0.98819651	0.868144862	0.808346227
52165	865.845	0.99099527	0.874397222	0.766534637
52183	853.722	0.986893865	0.899717071	0.794810038
52210	861.858	0.988488773	0.88326724	0.776975033
52233	863.826	0.988905507	0.879634574	0.780916321
52266	858.101	0.987567077	0.891974239	0.808958772
52298	853.839	0.990098635	0.901452753	0.810117923
52303	851.191	0.990474567	0.90715692	0.807453304
52334	856.496	0.990949027	0.896485183	0.831827242
52369	868.397	0.989326331	0.872664916	0.753544565
52369	870.3	0.988523321	0.868852746	0.759223567
52377	888.1	0.983753428	0.834500774	0.74623823
52384	874.216	0.986999284	0.861332869	0.78720679
52385	856.068	0.990189778	0.898256328	0.794237882
52426	861.757	0.990290895	0.887129349	0.794232936
52427	864.207	0.989898418	0.882123337	0.794179128
52430	870.22	0.988984042	0.870024737	0.762243785
52464	862.895	0.991776782	0.885432295	0.781047558
52467	868.011	0.989588638	0.87507573	0.776024918
52486	869.965	0.98763713	0.871464657	0.769792974
52492	868.092	0.988791983	0.875329321	0.769253432
52516	866.461	0.988815666	0.879029529	0.768933597
52533	873.235	0.987054226	0.865724679	0.77482475
52534	869.452	0.989434033	0.873291257	0.754334277
52562	864.753	0.990875844	0.883278361	0.778370688
52566	874.526	0.98478774	0.863712775	0.759110499
52566	867.632	0.985637141	0.877493023	0.774613197
52637	881.769	0.983850769	0.850729201	0.791923863
52640	856.435	0.985527868	0.901855441	0.820381131
52652	870.84	0.988639991	0.872464969	0.76768144
52660	866.059	0.986049995	0.882258316	0.788590967
52663	879.681	0.984299946	0.855194769	0.767474501
52701	883.087	0.985747152	0.849222979	0.744606392
52710	872.7	0.989301802	0.869706925	0.794568793
52736	888.201	0.977425214	0.840029493	0.730342179
52745	859.859	0.991689699	0.896471894	0.792554572
52772	868.829	0.988739625	0.878506139	0.78936194
52774	870.492	0.989555793	0.875185892	0.796216356
52836	874.536	0.985783052	0.868129295	0.756994224
52868	868.73	0.989703845	0.880304874	0.782109198
52893	869.116	0.987970936	0.879939015	0.788580326
52926	874.021	0.984614812	0.870633155	0.76908335
52950	875.744	0.984731547	0.867603884	0.777126072
53010	879.784	0.989768102	0.860628154	0.774232762
53184	879.152	0.985418095	0.864694955	0.772712607
53199	876.863	0.981368407	0.869460472	0.773248546
53230	885.093	0.985211646	0.853863636	0.77396494
53231	879.491	0.986947251	0.864792052	0.770680941
53232	880.63	0.989515949	0.862572673	0.746427284
53233	893.511	0.985394839	0.837897701	0.788991318
53317	886.334	0.988028835	0.8528659	0.762855454
53335	881.24	0.983441816	0.863045634	0.76142739
53344	868.816	0.985133613	0.888054914	0.796408841
53347	859.683	0.990990489	0.90707498	0.815829471
53379	875.74	0.989361111	0.874641186	0.794185846
53381	872.79	0.990536453	0.880596684	0.787553634
53413	895.966	0.985243392	0.836129943	0.763586236
53419	877.594	0.990616597	0.871602219	0.759395983
53472	886.651	0.988574598	0.854733795	0.758859441
53519	877.465	0.987836391	0.873490627	0.786320261
53550	872.576	0.986987614	0.883817938	0.780029843
53561	883.94	0.990421421	0.861416065	0.756307782
53567	874.191	0.991816179	0.880834926	0.775311715
53599	881.856	0.990464751	0.86610631	0.766634296
53615	883.157	0.987839705	0.863814208	0.768826965
53639	871.395	0.989905142	0.887688123	0.788143179
53647	874.645	0.990729284	0.881234861	0.800023679
53659	900.334	0.989817565	0.831850222	0.727038987
53661	871.401	0.989872717	0.888039979	0.781492661
53711	879.517	0.989134638	0.872538554	0.795899809
53743	893.897	0.984664712	0.845194788	0.747062765
53745	890.116	0.983404084	0.85242213	0.751369006
53749	871.252	0.988341945	0.889800564	0.790940331
53749	877.19	0.990929371	0.877794607	0.769198682
53839	888.3	0.988197937	0.857407987	0.746710888
53923	876.518	0.990648883	0.881987098	0.794472211
53942	893.241	0.98850996	0.849570865	0.744300994
54001	873.397	0.990789498	0.889586686	0.790244632
54079	882.527	0.988809859	0.872534312	0.757218412
54103	891.178	0.988399284	0.856056241	0.777914064
54203	883.783	0.989051694	0.872051034	0.766240379
54251	875.728	0.989115373	0.888953697	0.787577526
54282	879.376	0.988383103	0.882097289	0.802683513
54322	914.301	0.98918348	0.816595958	0.731745275
54476	889.751	0.990923147	0.86472518	0.772834255
54484	878.705	0.98865884	0.886732555	0.789388028
54486	879.66	0.990348438	0.884840723	0.803408504
54496	882.834	0.97826126	0.878650963	0.807460398
54598	885.313	0.990080696	0.875372533	0.770656105
54646	906.199	0.988924681	0.836221029	0.723680405
54652	875.653	0.986177776	0.89567787	0.800135565
54657	886.563	0.988426135	0.873849113	0.773009001
54681	892.021	0.989450637	0.863567233	0.755981056
54722	913.265	0.981630969	0.824476341	0.736168526
54753	895.425	0.990430882	0.858142384	0.748121087
54772	896.262	0.989307131	0.856837562	0.74546935
54810	874.836	0.989975616	0.89994584	0.804235975
54815	893.955	0.990280563	0.861941849	0.762449258
54893	904.655	0.991492667	0.842870501	0.737772498
54916	883.443	0.991227754	0.884202406	0.786872341
54942	886.541	0.988912488	0.878449253	0.78262089
54957	897.669	0.98558132	0.857038686	0.763125537
55076	894.091	0.987502914	0.865782511	0.773114944
55135	901.067	0.989270271	0.853341906	0.755274648
55150	893.011	0.989699232	0.869043997	0.764949519
55155	886.757	0.983365426	0.88142528	0.796396242
55314	896.53	0.987485495	0.864799194	0.772429833
55424	882.65	0.991591226	0.89398592	0.777832955
55427	879.739	0.990599253	0.899960703	0.800050023
55434	888.425	0.991238109	0.882560609	0.789482238
55501	881.021	0.98900531	0.898541523	0.805140633
55513	904.513	0.990596003	0.852658127	0.763326111
55517	895.616	0.986810999	0.869745453	0.780111585
55530	891.941	0.984208008	0.87713266	0.797576691
55563	873.756	0.990427807	0.914566329	0.841851962
55627	893.42	0.990033282	0.875758099	0.772117758
55696	900.96	0.988955574	0.862229445	0.758856291
55808	898.251	0.986146452	0.869182361	0.80170483
55820	894.312	0.989944491	0.8770444	0.774116527
55885	883.311	0.989535378	0.900073223	0.793427893
55890	928.849	0.982646764	0.814054981	0.754285564
56048	923.044	0.987734386	0.826656675	0.738566712
56074	937.773	0.985206269	0.801264593	0.751323419
56131	895.196	0.99271351	0.880189893	0.759089533
56214	898.795	0.990694723	0.874446125	0.769314402
56333	904.166	0.98880132	0.865917268	0.764404308
56346	920.06	0.989533209	0.836451289	0.725495211
56642	921.327	0.983658371	0.838534328	0.762070672
56985	924.718	0.986445783	0.837436322	0.73325038
57000	906.065	0.989909866	0.872501155	0.771910407
57209	922.051	0.991920243	0.845598754	0.738897849
57222	918.039	0.978321081	0.853199583	0.751643642
57239	919.405	0.981784189	0.850918918	0.758222049
57436	897.247	0.991455352	0.896540723	0.800371673
57644	917.251	0.985451748	0.860969141	0.751738158
57790	920.668	0.990538549	0.856754633	0.751487754
57944	921.449	0.981419691	0.857582144	0.767672749
58063	941.882	0.985187322	0.822462945	0.741491698
58074	910.115	0.990871709	0.881046966	0.772598794
59431	956.785	0.985981153	0.815819695	0.704454087
60493	931.321	0.98781822	0.876427902	0.76283028
63612	984.282	0.984995587	0.825106158	0.709830149
20420	524.932	0.987236511	0.931235461	0.878228437
20464	528.408	0.985172347	0.921004226	0.844015537
20548	524.736	0.986698679	0.937772948	0.87923312
20711	525.413	0.986801982	0.942777707	0.872685744
20786	534.717	0.98713017	0.913551013	0.809658166
20942	530.683	0.988249729	0.934453442	0.854141008
21101	533.701	0.983179573	0.930929662	0.88417697
21314	537.215	0.9873535	0.928065363	0.849323486
21348	530.825	0.988791107	0.952060005	0.858706759
21397	535.436	0.984630252	0.937880736	0.857299205
21405	534.918	0.984726503	0.94004939	0.863412178
21479	543.924	0.986995681	0.912320593	0.832564076
21558	539.466	0.988536317	0.930872445	0.839919403
21570	538.454	0.988542621	0.934894907	0.843208918
21602	558.343	0.984953493	0.870766423	0.795330424
21636	545.616	0.983767562	0.913298285	0.866038456
21666	531.318	0.990355168	0.964449616	0.887383514
21706	546.187	0.986367354	0.914338368	0.834039644
21766	536.869	0.985868285	0.948968581	0.881187575
21830	543.295	0.990966453	0.929377563	0.828009197
21877	542.194	0.989596056	0.93516494	0.826157484
21961	551.696	0.986257691	0.906697265	0.816584995
22069	561.523	0.984080977	0.879543694	0.805776172
22144	557.585	0.986589441	0.895042737	0.843260469
22158	542.436	0.98813771	0.946331753	0.845003102
22162	568.07	0.984890232	0.863008564	0.765855549
22190	564.639	0.977489978	0.87463212	0.828088658
22199	544.793	0.988423349	0.939896945	0.86851386
22205	564.439	0.985487307	0.875843707	0.812655468
22227	544.406	0.99059631	0.942420897	0.849960135
22298	539.161	0.990802044	0.963915214	0.877787287
22309	556.965	0.986251105	0.90372055	0.84777151
22333	545.278	0.988360772	0.943889116	0.83878751
22416	559.918	0.98975627	0.898502156	0.792368044
22428	550.728	0.988191752	0.92923615	0.860662645
22449	554.779	0.988420218	0.91657253	0.836060118
22455	561.438	0.983272759	0.895198438	0.80430959
22461	544.584	0.989514957	0.951720002	0.877121261
22687	553.435	0.986863282	0.930794253	0.83031908
22688	561.892	0.98720738	0.90302626	0.819696024
22705	552.565	0.985759562	0.93446841	0.819734295
22721	553.6	0.987182829	0.931633599	0.845496157
22726	550.994	0.985046162	0.940673971	0.834286173
22745	562.893	0.983269929	0.902078037	0.865198726
22748	554.747	0.988957482	0.928887586	0.833162427
22777	563.861	0.987256729	0.90024822	0.831201032
22838	563.396	0.985713669	0.904149849	0.833826746
22869	565.655	0.986072784	0.898160141	0.823822887
22931	559.526	0.988107037	0.920433282	0.822257886
22964	565.797	0.988889846	0.901438539	0.79100026
23009	553.724	0.988019581	0.943020021	0.866198851
23018	567.483	0.987642667	0.898197285	0.818308741
23018	578.382	0.980950352	0.864665065	0.840171198
23033	556.421	0.986212802	0.934874571	0.842585686
23065	556.502	0.988175314	0.935900898	0.831389713
23090	558.141	0.99034956	0.931420827	0.818146833
23163	556.583	0.990422029	0.939603869	0.855808785
23164	573.619	0.987214456	0.884659945	0.785777372
23179	559.315	0.987474971	0.931089923	0.837261356
23191	573.695	0.98204531	0.885456459	0.848186137
23226	571.287	0.987332086	0.894284292	0.829329479
23288	558.113	0.989084731	0.939502152	0.829585787
23305	554.434	0.988086153	0.952706792	0.873336091
23307	579.979	0.988967624	0.870706332	0.752357758
23307	559.695	0.985330177	0.934960764	0.86178472
23310	567.128	0.99035561	0.910730662	0.795798523
23325	556.106	0.992637671	0.947799237	0.831831027
23343	563.168	0.98689384	0.924891088	0.833080429
23369	567.724	0.987784259	0.9111198	0.799097102
23393	566.451	0.986963125	0.9161595	0.828174581
23459	556.684	0.99024905	0.951265795	0.862865691
23482	572.86	0.987011895	0.899182716	0.832212379
23485	582.072	0.986930577	0.871057875	0.755352875
23500	570.486	0.981989888	0.907376953	0.824047944
23510	558.79	0.983640852	0.946161434	0.909247726
23512	570.132	0.9880237	0.908968016	0.823320838
23521	559.892	0.989524611	0.942881515	0.840692104
23532	567.875	0.986459862	0.916987053	0.824423214
23553	577.69	0.98754717	0.886883135	0.800578272
23562	612.084	0.983430026	0.790314521	0.703370419
23573	563.728	0.988468635	0.932149363	0.874029759
23590	561.266	0.986740285	0.941023211	0.868437813
23616	566.553	0.986837157	0.924560036	0.83715517
23618	576.368	0.986426095	0.893415043	0.820438288
23644	564.881	0.987347058	0.931144066	0.853139439
23662	575.093	0.985341884	0.899052703	0.834695534
23684	571.022	0.988192097	0.912765538	0.837957788
23687	659.999	0.970023342	0.683334533	0.799781664
23687	573.605	0.987657924	0.904678079	0.813548331
